"","track_name.x","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","popularity"
"64067","No Guidance (feat. Drake)","6XHVuErjQ4XNm6nDPVCxVX",0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,4,260640,81
"64092","Sobrando Ausência - Acústico","6XuDrq67jkLcbzQN3tHRt8",0.749,0.677,10,-5.419,1,0.0494,0.469,0,0.337,0.631,111.822,4,151636,57
"64155","Bebaça - Ao Vivo","6YjyT6MEMsMc41NNWk2dYg",0.663,0.884,2,-3.4,0,0.0716,0.652,0,0.156,0.875,172.059,4,175203,70
"64468","Apenas Mais uma de Amor","6YNCE5qtrTa7YcnAOAEsDQ",0.39,0.355,5,-13.509,1,0.0345,0.0563,0,0.735,0.262,165.961,4,218267,68
"64749","Orphans","6YQlCOZnlFmqeciAh58fDE",0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,4,197533,66
"64750","A Culpa É Dele - Ao Vivo | Acústico","6yxYagNp6Gapd7jXmWzgVc",0.838,0.602,7,-5.973,1,0.182,0.627,0,0.139,0.729,125.927,4,176722,63
"64836","Quer mais?","6zdrUt0j8guhZfcSF6X2Sb",0.826,0.791,0,-4.605,0,0.0806,0.193,8.6e-05,0.0533,0.344,150.026,4,175061,60
"65000","Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","6zegtH6XXd2PDPLvy1Y0n2",0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,4,190067,79
"65009","Mandella É Meu Nome","6zp6PbBzByRcPTQtXLQV9x",0.553,0.664,8,-0.355,1,0.0673,0.0255,0.000101,0.125,0.608,86.559,5,153231,50
"65010","Ritmo Mexicano","6ZR7rT7vfwtY0EqyLeyAaO",0.687,0.872,10,-3.013,0,0.0983,0.126,0.00839,0.0906,0.706,179.991,4,190354,58
"65011","Carreira Solo - Ao Vivo","6ZWkf3FDQQmyeel23ECpIP",0.806,0.933,2,-1.152,1,0.0376,0.409,0,0.871,0.916,126.957,4,215767,70
"65046","Melhor Saída - Ao Vivo","704li4NOyKCQY6qNdoEW5n",0.781,0.833,9,-3.131,0,0.038,0.391,0,0.964,0.693,110.06,4,164779,62
"65266","Nave Espacial - Radio Edit","709F4UQ2uKplKvcD88xffa",0.777,0.763,6,-6.883,0,0.0974,0.119,4.65e-06,0.158,0.242,127.022,4,185341,68
"65365","Beautiful People (feat. Khalid)","70eFcWOvlMObDhURTqT4Fv",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,4,197867,80
"65474","Freedom - Homecoming Live","70obdDWckgwWvBYhVxUeXd",0.273,0.823,2,-7.51,1,0.294,0.00222,9.6e-06,0.34,0.364,85.471,4,114370,32
"65476","All Night (BTS World Original Soundtrack) [Pt. 3]","70sKIAQgaVN2zWEEyOpyMZ",0.725,0.706,5,-4.766,1,0.121,0.193,0,0.109,0.667,120.042,4,216874,64
"65477","Daddy Lessons","71OvX5NNLrmz7rpq1ANTQn",0.643,0.503,7,-8.37,1,0.216,0.273,0,0.349,0.598,90.886,4,287987,69
"65478","Dessa Misera Eu Lembro - Ao Vivo","726w5Vf3ND4HXhF2GHnNAE",0.718,0.889,0,-2.017,1,0.0616,0.139,0,0.653,0.796,122.216,4,179983,41
"65479","Dois Enganados","72N0CRIAqjETbhghrkCUW2",0.711,0.56,1,-4.098,1,0.0355,0.699,0,0.857,0.504,105.05,4,172751,72
"65694","Lençol Dobrado","72xB2J9ZeBl0Rzxq2XmzdY",0.707,0.664,2,-5.042,1,0.0382,0.361,0,0.331,0.674,124.991,4,179165,78
"65827","Pro Nosso Bem - Ao Vivo","73u22uLsakf8W12suab1QO",0.475,0.855,9,-3.036,1,0.306,0.307,0,0.921,0.623,165.141,4,194219,58
"65852","Embrasa","73XFZ3Tp4oRUjyvnn2Cmpx",0.699,0.531,0,-5.714,1,0.0889,0.107,0,0.568,0.701,127.967,4,243021,0
"65864","Largado As Traças - Acústico","74gguwbBvfBTurNJUWFOsC",0.799,0.743,3,-6.062,0,0.041,0.587,0,0.287,0.669,121.99,4,217846,63
"65964","Não Deixo Não","74i0ocFuhVOLp3f5kNKjeT",0.854,0.747,7,-4.149,1,0.0402,0.569,0,0.136,0.649,104.956,4,204573,59
"65965","Propaganda - Ao Vivo","74n5d5M21JnC4WJ6gdkggK",0.614,0.782,2,-4.603,1,0.0605,0.381,0,0.399,0.77,167.95,4,141935,68
"66250","7 Dias 7 Corpos","75G8U8YHMcHirBsO0we3zR",0.891,0.877,3,-1.586,0,0.374,0.38,0,0.118,0.853,79.99,4,162433,68
"66293","Pézin Na Rua - Ao Vivo No Rio De Janeiro / 2019","75qv4qnNhOyZXzq2fHBjdI",0.475,0.864,6,-3.109,1,0.0705,0.255,0,0.416,0.772,163.603,4,161749,42
"66304","Volta Vai (feat. Simone & Simaria) - Ao Vivo","76A0QqpRJQwn3NCqqlNlqi",0.569,0.908,0,-2.477,0,0.0512,0.0677,0,0.743,0.526,130.142,4,203495,56
"66333","Sumiu do Mapa - Ao Vivo","76gCEZkHTzU8lY3aY6mFRM",0.809,0.848,7,-3.782,1,0.0386,0.319,0,0.64,0.768,125.01,4,147669,64
"66342","Amor de Verdade","76KDy62J99FKu6ZsxMJy3j",0.638,0.724,7,-7.966,1,0.0851,0.138,0,0.112,0.461,120.235,5,197333,63
"66422","Sortudo","76L8k0PT5lGDkjqs0t7tYV",0.67,0.83,7,-8.691,1,0.0598,0.278,0,0.21,0.871,155.047,4,153746,45
"66438","Hollywood's Bleeding","77Y7tccX9Hx5iClDr39uy9",0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,4,156267,25
"66447","Sacanagenzinha","7839ftFbaOqSwZSEVqazkD",0.775,0.873,6,-5.339,0,0.1,0.608,0,0.16,0.547,149.868,4,154123,52
"66450","Don't Hurt Yourself (feat. Jack White)","78eouBKVRyhbSzJwChr6QM",0.614,0.686,9,-6.483,0,0.21,0.0105,1.36e-06,0.184,0.645,136.537,4,233667,62
"66452","Oi","78kar2tZk7655xZMibzXO3",0.806,0.56,7,-9.356,1,0.0485,0.296,0,0.101,0.72,134.057,4,175973,68
"66601","Din Din Din (Participação especial de MC Pupio e MC Doguinha)","78Q2gghkt8iLJ7J0Uc4QYb",0.869,0.622,5,-5.841,1,0.23,0.214,0,0.0527,0.887,140.039,4,184607,56
"66602","TIPO","78qClcxizF1otoEWRi2OBb",0.709,0.459,0,-8.145,1,0.436,0.426,0,0.082,0.505,95.792,4,229077,61
"66612","Abaixa Que É Tiro - Ao Vivo","78RKj8Df8tRGFukJglsvCR",0.731,0.598,6,-12.218,0,0.0585,0.689,6.65e-06,0.266,0.863,123.153,4,153757,58
"66682","Listen to Your Heart","78TnMTAFmWUWWCgNXR7D3K",0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.337,86.063,4,328093,74
"66684","Freedom (feat. Kendrick Lamar)","7aBxcRw77817BrkdPChAGY",0.437,0.803,2,-6.412,1,0.305,0.0376,0,0.683,0.406,84.378,4,289760,63
"66685","hot girl bummer","7aiClxsDWFRQ0Kzk5KI5ku",0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,1,185093,90
"66730","Vai perereca","7b10G3FkGf6BlqiIuAE86l",0.66,0.824,9,-4.097,1,0.53,0.0441,0,0.0556,0.766,88.621,5,108804,57
"66786","12 Horas (Ao Vivo)","7B826fTyDa3DkjnKpOgXFo",0.578,0.58,2,-6.695,1,0.0414,0.831,0,0.101,0.348,141.925,4,240048,61
"66820","Saint-Tropez","7C39RtGhnEw7cyf0Pyw7PV",0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,4,150867,28
"66830","Salvou meu dia (Participação especial de Gusttavo Lima)","7CBImG41isOs2r7lQU7CCy",0.782,0.73,11,-2.688,0,0.0807,0.409,0,0.326,0.83,162.077,4,163666,64
"66902","Lose Control","7CHi4DtfK4heMlQaudCuHK",0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,4,168387,90
"66929","Passa Mal - Ao Vivo","7Cpd4UGXnTrloIgZpSs46e",0.688,0.91,11,-2.257,0,0.0742,0.0651,0,0.674,0.877,147.767,4,154258,66
"67180","Troféu do Ano","7CtFr21TzdM4ntuBkwzpxg",0.879,0.626,7,-2.122,1,0.143,0.127,0,0.0656,0.848,160.047,4,189048,55
"67181","Take What You Want (feat. Ozzy Osbourne & Travis Scott)","7CZyCXKG6d5ALeq41sLzbw",0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,4,229573,83
"67189","Ciumeira - Ao Vivo","7D5F5BzIon5zhzQrOU2pdN",0.741,0.813,11,-4.83,0,0.0452,0.204,0,0.797,0.765,123.842,4,190084,71
"67502","Sunflower - Spider-Man: Into the Spider-Verse","7dbka99KTWke5o9hRp0JoB",0.761,0.479,2,-5.574,1,0.0466,0.552,0,0.0704,0.912,89.913,4,158040,56
"67517","Lugar Secreto","7Dp0unlUzhQtk60rVq5mMC",0.309,0.613,9,-8.119,0,0.0375,0.146,0.00136,0.0811,0.147,137.38,4,422333,67
"67529","Sally Walker","7dsEsd0rlVs6PddRJj64ho",0.905,0.492,8,-8.953,0,0.0936,0.0177,0,0.0994,0.605,140.076,4,178993,57
"67530","Better Now","7dt6x5M1jzdTEt8oCbisTK",0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,4,231267,85
"67658","Million Reasons","7dZ1Odmx9jWIweQSatnRqo",0.666,0.423,0,-8.012,1,0.043,0.494,0,0.106,0.154,129.89,4,205280,77
"67661","Não Atende Não","7E5cJjrgYLHo13pI0hpmWw",0.374,0.953,0,-2.388,1,0.1,0.0778,0,0.538,0.575,158.708,4,157689,61
"67916","One Kiss (with Dua Lipa)","7ef4DlsgrMEH11cDZd32M6",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4,214847,83
"67929","bad idea","7EQpvVujgytLVY8vKiDHAg",0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,4,267107,51
"67943","Tão Bom","7ezdcvALfKvFwckMADerxl",0.695,0.627,0,-8.709,1,0.0532,0.0519,0.0517,0.303,0.301,102.037,4,174118,35
"67946",":( (Nota De Voz 8)","7F1zq85VD9smyJQF4Ae2fB",0.544,0.118,2,-15.312,1,0.121,0.933,1.5e-05,0.389,0.332,118.181,3,145138,49
"67947","Girls Like You (feat. Cardi B)","7fa9MBXhVfQ8P8Df9OEbD8",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4,235545,78
"68192","No Guidance (feat. Drake)","7FEwp8BavoEVE3AnxJDchc",0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,4,260640,76
"68201","Vamos pra Gaiola","7FiIQXpIeLo3ITfGGpb8PB",0.872,0.971,6,-5.576,1,0.281,0.917,0.00143,0.121,0.521,149.987,4,161600,65
"68546","Chorando à Luz de Velas","7fMQSofTl0qS9wEPHhRf4o",0.818,0.658,0,-5.789,1,0.0497,0.323,0,0.149,0.771,118.027,4,175950,0
"68556","Buzina","7fP2cpq8jUlXz3h2QfEpgs",0.766,0.888,11,-4.648,0,0.147,0.0957,2.29e-05,0.0654,0.69,164.017,4,137422,58
"68571","Cida","7FXjPI4dE1Eian6Exy6VEa",0.586,0.264,10,-12.856,1,0.0616,0.71,0,0.0936,0.21,80.162,4,186000,62
"68619","Terremoto","7G2XZhDNHo7SSDWSVxC0UT",0.891,0.805,8,-5.836,0,0.0898,0.329,0,0.277,0.967,95.045,4,146276,65
"68816","@Isa - Ao Vivo","7ghI7Ocugk2XTdRe6uxDyS",0.654,0.951,9,-2.935,0,0.0558,0.288,0,0.121,0.913,158.904,4,156913,66
"68817","Pupila","7Gk5OrMYaMRtT2JmgJVAfk",0.716,0.426,10,-9.576,1,0.128,0.401,0,0.11,0.434,88.794,4,202288,76
"68997","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","7h0d2h0fUmzbs7zeFigJPn",0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,4,244874,83
"68999","To Voando Alto","7HLU2aJTAQfSIgJ2dMASsP",0.887,0.683,6,-3.167,1,0.173,0.311,1.95e-06,0.0833,0.797,145.266,4,137430,75
"69034","Perdoa","7HZKPjrStKgnQSigwWEvia",0.676,0.41,7,-10.014,0,0.0734,0.722,0,0.144,0.62,149.948,3,222041,60
"69042","N","7iNcOVH9n4EEY2rwWAQOsA",0.517,0.479,0,-8.201,1,0.028,0.718,0,0.115,0.546,149.182,4,214464,63
"69116","Era Eu - Ao Vivo","7iq4fdOEwTc9UMlGAbBSLB",0.648,0.851,1,-4.448,0,0.0339,0.578,0,0.932,0.801,154.966,4,173427,60
"69117","Cada um na Sua - Ao Vivo","7j5Bbkg5cHDkf0ETPGf2Uh",0.618,0.818,1,-3.013,1,0.0638,0.68,0,0.984,0.593,143.01,4,221499,46
"69218","Anti-Amor - Ao Vivo","7JdZZfozlODQ08ATf8xIZ6",0.643,0.541,1,-8.786,1,0.0777,0.463,0,0.381,0.499,132.143,4,165360,66
"69374","Chega","7jitFEr94DKj5laJuQzaK8",0.734,0.772,0,-6.816,1,0.0463,0.052,3.21e-05,0.0435,0.75,100.999,4,185544,62
"69375","Grupo bom","7jlGVKeRzOz7fGk6pSiPlb",0.79,0.566,1,-6.402,0,0.0413,0.685,0,0.0886,0.587,121.948,4,180669,56
"69382","Vingança - Ao Vivo","7KdcbYcVF8LkQeQcTYOixJ",0.608,0.729,1,-7.4,1,0.128,0.151,0,0.201,0.431,165.959,4,181512,65
"69669","Rosa","7KicgcwT4Pz6wENOTJCNTp",0.687,0.673,1,-4.078,0,0.0771,0.449,0,0.0746,0.551,87.932,4,166156,55
"69685","BENÇA","7KJwYWEGkpvZE6HDuiyx2A",0.73,0.433,6,-7.338,0,0.483,0.0231,0,0.133,0.364,175.995,4,224256,56
"69692","Cara Feio - Ao Vivo","7KqeDL2CLfxSKSxtofrWOI",0.726,0.881,1,-3.614,0,0.0486,0.377,0,0.35,0.867,120.08,4,164057,59
"69758","Me Beija Com Raiva","7kRhodBTcAQXGoZdTEw8fZ",0.621,0.677,5,-5.739,0,0.0669,0.271,0,0.102,0.483,150.027,4,196659,61
"69807","Sapequinha","7LPR6AdkOQR9WpEixCGNCk",0.677,0.984,11,-3.539,0,0.286,0.211,0,0.0632,0.906,150.086,4,134107,64
"70044","HOME","7lthOBXNue2IvedLRfkod8",0.633,0.799,7,-4.625,0,0.0429,0.0142,0,0.194,0.535,142.991,4,234178,72
"70048","Liar","7LzouaWGFCy4tkXDOOnEyM",0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,4,207039,81
"70111","Tempo Perdido","7MnT7msJZg3XBAS0OTfGrB",0.293,0.662,4,-13.076,0,0.0486,0.0079,0.00112,0.271,0.221,186.007,4,302200,68
"70185","Banco","7MPQNyAX02uIEQCRsC4sgc",0.662,0.715,1,-6.593,1,0.153,0.123,1.41e-06,0.0916,0.28,165.879,4,254734,68
"70458","Fuck it I love you","7MtVPRGtZl6rPjMfLoI3Lh",0.532,0.452,9,-10.654,0,0.043,0.892,0.00113,0.127,0.203,129.895,4,218288,73
"70464","Muito Cedo","7N0Py2msno86enR6JPNlpV",0.561,0.744,4,-6.403,1,0.0408,0.581,0,0.821,0.638,152.076,4,203289,57
"70467","Cerveja, Sal E Limão - Ao Vivo","7nJJKm0R90xM1nGlxTHTme",0.699,0.796,2,-4.852,1,0.048,0.147,0,0.949,0.405,115.803,4,201742,55
"70588","Paradise","7njKgVl3AnLflRad38o7AG",0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,4,169038,23
"70591","Sweet Child O' Mine","7o2CTH4ctstm8TNelqjb51",0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,4,354520,81
"70595","Conselho - Ao Vivo","7o6mPqSSF4AqyoljLLfYz6",0.871,0.629,6,-10.358,0,0.0745,0.127,0,0.74,0.689,127.023,4,142413,55
"70629","All Night","7oAuqs6akGnPU3Tb00ZmyM",0.574,0.573,11,-7.079,1,0.085,0.392,2.16e-05,0.0933,0.626,136.304,4,322000,65
"70630","Então Vem Cá - Ao Vivo","7oe0Ix6qnvqZhK0zDzOPie",0.686,0.852,5,-4.147,1,0.146,0.149,1.93e-06,0.989,0.752,166.081,4,177280,0
"70735","Solteiro Não Trai - Ao Vivo","7oEr56KG6odStlQH0nvdyr",0.493,0.832,10,-3.42,1,0.201,0.483,0,0.956,0.599,157.964,4,187349,73
"71100","Já Que Me Ensinou a Beber","7ogonbgnGve7jxciLpcTCa",0.792,0.871,4,-6.157,0,0.0781,0.411,1.31e-05,0.0494,0.975,171.949,4,158433,0
"71101","California","7oTE1KmtU2ml9zBhv9Reao",0.439,0.412,9,-8.096,0,0.0327,0.793,0,0.0469,0.179,122.933,4,305900,68
"71102","Show & Tell","7po7c8LzxTZ0ybU41qT5gD",0.535,0.746,4,-5.644,0,0.275,0.304,0,0.359,0.648,109.994,4,215973,72
"71103","Quero Que Tu Vá","7ppLcVgxpoWAhAa2c0CN3b",0.694,0.504,0,-5.298,0,0.0994,0.838,0,0.0681,0.674,131.834,4,139189,54
"71104","Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo","7pSXU2BrcwQt5mbRPKEO4k",0.543,0.754,0,-6.714,1,0.0639,0.792,0,0.499,0.749,166.175,4,169245,66
"71134","Someone You Loved","7qEHsqek33rTcFNT9PFqLf",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4,182161,92
"71260","Shape of You","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,233713,84
"71577","Ela É do Tipo (feat. Drake) - Remix","7qLnSuxwLNlcapat8OCWZp",0.576,0.524,6,-5.428,1,0.24,0.89,0,0.108,0.715,99.387,3,212433,67
"71633","Zona de Risco - Ao Vivo","7qQV8fo97AFhrL9HPUeAsk",0.652,0.918,2,-2.247,1,0.22,0.519,0,0.864,0.803,145.784,4,182850,62
"71806","Pray You Catch Me","7rLDARtJALM7QdiJDMXW7m",0.25,0.215,8,-13.676,0,0.037,0.632,0.0717,0.401,0.0746,174.824,3,195987,60
"71807","Medley da Gaiola - Dennis DJ Remix","7rLegaz7zKB6EtDNzcslKE",0.896,0.756,4,-5.56,0,0.229,0.711,0,0.0778,0.686,140.076,4,240000,64
"72060","Eu Vou pro Baile da Gaiola","7rvW49PvaFKGyfeoxay9Go",0.832,0.957,4,-3.212,0,0.105,0.824,0.000372,0.0673,0.642,152.073,4,123220,54
"72071","Tudo Que Eu Queria","7sjoxUWNUlpPuMcr31nv1y",0.655,0.679,6,-4.344,1,0.0375,0.544,0,0.143,0.849,143.947,4,171414,0
"72094","Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","7sl95MXCpM8WWsaH1BqvR3",0.662,0.884,0,-3.239,1,0.064,0.67,0,0.45,0.705,117.038,4,144071,58
"72267","Meu Coração Pegou Ar","7sRBlhkgNQq1OOFoiXxdAP",0.715,0.748,10,-7.212,1,0.124,0.558,0,0.138,0.82,129.906,4,161154,55
"72291","Hollywood's Bleeding","7sWRlDoTDX8geTR8zzr2vt",0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,4,156267,81
"72296","On & On","7sYAS4CpbV90oSemgaEQat",0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,4,147027,78
"72335","Pantera - From ""Charlie's Angels (Original Motion Picture Soundtrack)""","7t0C6HGiRKIT1Av8tlYNuY",0.818,0.466,9,-5.777,1,0.0477,0.298,0,0.248,0.747,109.034,4,124933,18
"72336","Até a Garrafa Chora - Ao Vivo","7tcdlstpbIqvBBztPHqiZp",0.871,0.832,2,-1.932,1,0.0523,0.495,1.16e-06,0.243,0.917,123.975,4,171942,60
"72337","Bohemian Rhapsody - 2011 Mix","7tFiyTwD0nx5a1eklYtX2J",0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,4,354320,74
"72422","Consórcio - Ao Vivo","7tU3GVhGsQFZze6C5vIwQ5",0.631,0.807,0,-5.857,1,0.0545,0.27,0,0.675,0.45,114.924,4,193009,57
"72462","Café","7uADzGJikvFYjfx7ITSJDO",0.776,0.5,11,-4.788,1,0.0979,0.0537,0,0.344,0.491,92.027,4,190435,1
"72473","Problema Seu","7uTv9wHkOPh5P9HFmkOE28",0.872,0.83,10,-5.301,0,0.0367,0.014,0,0.134,0.568,135.062,4,162465,57
"72503","Zé da Recaída - Ao Vivo","7uU04pPMnKELpv8mIJ3yLa",0.837,0.881,5,-2.98,1,0.0369,0.0675,0,0.728,0.756,134.974,4,170000,62
"72756","Por Onde Andei - Ao Vivo","7v7hVKZvuq73DjCuSJiaXD",0.329,0.8,0,-4.868,1,0.0314,0.355,1.82e-05,0.746,0.386,88.157,4,250427,40
"72757","Bad To You (with Normani & Nicki Minaj)","7vJS1DPc3FzBtqBs8n3mW5",0.727,0.583,7,-7.385,0,0.0718,0.065,0,0.106,0.629,147.983,4,171840,69
"72758","The Next Best American Record","7vRfxLcDDwgYW2WTrtEgUV",0.387,0.352,2,-9.77,1,0.0353,0.624,3.81e-05,0.112,0.113,107.892,4,349347,65
"72759","Porta Mala","7vZqxuOvEwRHsGVaDykzpY",0.807,0.904,9,-2.612,1,0.0484,0.538,0,0.84,0.847,132.995,4,180053,76
"72770","Pumped Up Kicks","7w87IxuO7BDcJ3YUqCyMTT",0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,239600,82
"72771","Aquecimento do Pedro Sampaio","7wAQTVTggrFQ4bceY6e3GE",0.828,0.702,6,-7.996,0,0.271,0.0265,2.48e-05,0.0762,0.846,150.077,4,129600,69
"72798","Lost in the Fire","7wFybC8jBH3zE139OpCtpG",0.663,0.675,2,-12.159,1,0.0359,0.0863,0.00133,0.117,0.176,101.004,4,202093,18
"72809","Então É Natal (Happy X-Mas)(War Is Over)","7wlVp1Tpmci5q9368PAgAN",0.262,0.505,0,-7.781,1,0.0288,0.0578,0,0.0941,0.264,158.767,3,256173,29
"72810","Jenifer","7wMAgaPiKzTNxpDWu2BPfk",0.768,0.934,8,-2.533,1,0.0453,0.22,1.73e-06,0.0854,0.916,160.108,4,160640,54
"72953","Quase Sem Querer - Recorded At Mosh Studios, São Paulo","7x2PPGgAptvKQI2Aw8XIY0",0.655,0.648,7,-9.447,1,0.0281,0.359,0,0.0908,0.53,95.913,4,194440,68
"72954","Apimentadíssima","7yfVmOVRrstIgkNPz45tAJ",0.856,0.824,2,-4.504,1,0.293,0.225,0.00113,0.0748,0.677,149.836,4,137624,61
"72973","Amor de Que","7yYsyXQa2JgbyL9fkEiUNt",0.737,0.819,11,-5.056,0,0.0446,0.0726,0,0.36,0.904,139.988,4,157929,69
